File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD16A2GF_061_PET_500m_doy2011249000000_aid0001,PET_500m,aid0001,09/06/2011,1,33.6,33.6,"(33.6,33.6)",33.6,0,0,33.6,33.6,33.6,33.6,33.6
MOD16A2GF_061_PET_500m_doy2011257000000_aid0001,PET_500m,aid0001,09/14/2011,1,28.5,28.5,"(28.5,28.5)",28.5,0,0,28.5,28.5,28.5,28.5,28.5
MOD16A2GF_061_PET_500m_doy2011265000000_aid0001,PET_500m,aid0001,09/22/2011,1,24.5,24.5,"(24.5,24.5)",24.5,0,0,24.5,24.5,24.5,24.5,24.5
MOD16A2GF_061_PET_500m_doy2011273000000_aid0001,PET_500m,aid0001,09/30/2011,1,22.1,22.1,"(22.1,22.1)",22.1,0,0,22.1,22.1,22.1,22.1,22.1
MOD16A2GF_061_PET_500m_doy2011281000000_aid0001,PET_500m,aid0001,10/08/2011,1,20,20,"(20.0,20.0)",20,0,0,20,20,20,20,20
MOD16A2GF_061_PET_500m_doy2011289000000_aid0001,PET_500m,aid0001,10/16/2011,1,17.8,17.8,"(17.8,17.8)",17.8,0,0,17.8,17.8,17.8,17.8,17.8
MOD16A2GF_061_PET_500m_doy2011297000000_aid0001,PET_500m,aid0001,10/24/2011,1,9.2,9.2,"(9.2,9.2)",9.2,0,0,9.2,9.2,9.2,9.2,9.2
MOD16A2GF_061_PET_500m_doy2011305000000_aid0001,PET_500m,aid0001,11/01/2011,1,12.6,12.6,"(12.6,12.6)",12.6,0,0,12.6,12.6,12.6,12.6,12.6
MOD16A2GF_061_PET_500m_doy2011313000000_aid0001,PET_500m,aid0001,11/09/2011,1,8.5,8.5,"(8.5,8.5)",8.5,0,0,8.5,8.5,8.5,8.5,8.5
MOD16A2GF_061_PET_500m_doy2011321000000_aid0001,PET_500m,aid0001,11/17/2011,1,6.9,6.9,"(6.9,6.9)",6.9,0,0,6.9,6.9,6.9,6.9,6.9
MOD16A2GF_061_PET_500m_doy2011329000000_aid0001,PET_500m,aid0001,11/25/2011,1,6.9,6.9,"(6.9,6.9)",6.9,0,0,6.9,6.9,6.9,6.9,6.9
MOD16A2GF_061_PET_500m_doy2011337000000_aid0001,PET_500m,aid0001,12/03/2011,1,4.4,4.4,"(4.4,4.4)",4.4,0,0,4.4,4.4,4.4,4.4,4.4
MOD16A2GF_061_PET_500m_doy2011345000000_aid0001,PET_500m,aid0001,12/11/2011,1,5.9,5.9,"(5.9,5.9)",5.9,0,0,5.9,5.9,5.9,5.9,5.9
MOD16A2GF_061_PET_500m_doy2011353000000_aid0001,PET_500m,aid0001,12/19/2011,1,5.5,5.5,"(5.5,5.5)",5.5,0,0,5.5,5.5,5.5,5.5,5.5
MOD16A2GF_061_PET_500m_doy2011361000000_aid0001,PET_500m,aid0001,12/27/2011,1,3.1,3.1,"(3.1,3.1)",3.1,0,0,3.1,3.1,3.1,3.1,3.1
MOD16A2GF_061_PET_500m_doy2012001000000_aid0001,PET_500m,aid0001,01/01/2012,1,5.7,5.7,"(5.7,5.7)",5.7,0,0,5.7,5.7,5.7,5.7,5.7
MOD16A2GF_061_PET_500m_doy2012009000000_aid0001,PET_500m,aid0001,01/09/2012,1,6.2,6.2,"(6.2,6.2)",6.2,0,0,6.2,6.2,6.2,6.2,6.2
MOD16A2GF_061_PET_500m_doy2012017000000_aid0001,PET_500m,aid0001,01/17/2012,1,5.1,5.1,"(5.1,5.1)",5.1,0,0,5.1,5.1,5.1,5.1,5.1
MOD16A2GF_061_PET_500m_doy2012025000000_aid0001,PET_500m,aid0001,01/25/2012,1,7,7,"(7.0,7.0)",7,0,0,7,7,7,7,7
MOD16A2GF_061_PET_500m_doy2012033000000_aid0001,PET_500m,aid0001,02/02/2012,1,8.6,8.6,"(8.6,8.6)",8.6,0,0,8.6,8.6,8.6,8.6,8.6
MOD16A2GF_061_PET_500m_doy2012041000000_aid0001,PET_500m,aid0001,02/10/2012,1,8.8,8.8,"(8.8,8.8)",8.8,0,0,8.8,8.8,8.8,8.8,8.8
MOD16A2GF_061_PET_500m_doy2012049000000_aid0001,PET_500m,aid0001,02/18/2012,1,10.8,10.8,"(10.8,10.8)",10.8,0,0,10.8,10.8,10.8,10.8,10.8
MOD16A2GF_061_PET_500m_doy2012057000000_aid0001,PET_500m,aid0001,02/26/2012,1,9.1,9.1,"(9.1,9.1)",9.1,0,0,9.1,9.1,9.1,9.1,9.1
MOD16A2GF_061_PET_500m_doy2012065000000_aid0001,PET_500m,aid0001,03/05/2012,1,19.3,19.3,"(19.3,19.3)",19.3,0,0,19.3,19.3,19.3,19.3,19.3
MOD16A2GF_061_PET_500m_doy2012073000000_aid0001,PET_500m,aid0001,03/13/2012,1,21.7,21.7,"(21.7,21.7)",21.7,0,0,21.7,21.7,21.7,21.7,21.7
MOD16A2GF_061_PET_500m_doy2012081000000_aid0001,PET_500m,aid0001,03/21/2012,1,24.9,24.9,"(24.9,24.9)",24.9,0,0,24.9,24.9,24.9,24.9,24.9
MOD16A2GF_061_PET_500m_doy2012089000000_aid0001,PET_500m,aid0001,03/29/2012,1,25.9,25.9,"(25.9,25.9)",25.9,0,0,25.9,25.9,25.9,25.9,25.9
MOD16A2GF_061_PET_500m_doy2012097000000_aid0001,PET_500m,aid0001,04/06/2012,1,27.7,27.7,"(27.7,27.7)",27.7,0,0,27.7,27.7,27.7,27.7,27.7
MOD16A2GF_061_PET_500m_doy2012105000000_aid0001,PET_500m,aid0001,04/14/2012,1,40.9,40.9,"(40.9,40.9)",40.9,0,0,40.9,40.9,40.9,40.9,40.9
MOD16A2GF_061_PET_500m_doy2012113000000_aid0001,PET_500m,aid0001,04/22/2012,1,31.3,31.3,"(31.3,31.3)",31.3,0,0,31.3,31.3,31.3,31.3,31.3
MOD16A2GF_061_PET_500m_doy2012121000000_aid0001,PET_500m,aid0001,04/30/2012,1,25.8,25.8,"(25.8,25.8)",25.8,0,0,25.8,25.8,25.8,25.8,25.8
MOD16A2GF_061_PET_500m_doy2012129000000_aid0001,PET_500m,aid0001,05/08/2012,1,31.9,31.9,"(31.9,31.9)",31.9,0,0,31.9,31.9,31.9,31.9,31.9
MOD16A2GF_061_PET_500m_doy2012137000000_aid0001,PET_500m,aid0001,05/16/2012,1,41.5,41.5,"(41.5,41.5)",41.5,0,0,41.5,41.5,41.5,41.5,41.5
MOD16A2GF_061_PET_500m_doy2012145000000_aid0001,PET_500m,aid0001,05/24/2012,1,47.2,47.2,"(47.2,47.2)",47.2,0,0,47.2,47.2,47.2,47.2,47.2
MOD16A2GF_061_PET_500m_doy2012153000000_aid0001,PET_500m,aid0001,06/01/2012,1,39.5,39.5,"(39.5,39.5)",39.5,0,0,39.5,39.5,39.5,39.5,39.5
MOD16A2GF_061_PET_500m_doy2012161000000_aid0001,PET_500m,aid0001,06/09/2012,1,46.1,46.1,"(46.1,46.1)",46.1,0,0,46.1,46.1,46.1,46.1,46.1
MOD16A2GF_061_PET_500m_doy2012169000000_aid0001,PET_500m,aid0001,06/17/2012,1,55.1,55.1,"(55.1,55.1)",55.1,0,0,55.1,55.1,55.1,55.1,55.1
MOD16A2GF_061_PET_500m_doy2012177000000_aid0001,PET_500m,aid0001,06/25/2012,1,50.5,50.5,"(50.5,50.5)",50.5,0,0,50.5,50.5,50.5,50.5,50.5
MOD16A2GF_061_PET_500m_doy2012185000000_aid0001,PET_500m,aid0001,07/03/2012,1,56.7,56.7,"(56.7,56.7)",56.7,0,0,56.7,56.7,56.7,56.7,56.7
MOD16A2GF_061_PET_500m_doy2012193000000_aid0001,PET_500m,aid0001,07/11/2012,1,52.9,52.9,"(52.9,52.9)",52.9,0,0,52.9,52.9,52.9,52.9,52.9
MOD16A2GF_061_PET_500m_doy2012201000000_aid0001,PET_500m,aid0001,07/19/2012,1,47.4,47.4,"(47.4,47.4)",47.4,0,0,47.4,47.4,47.4,47.4,47.4
MOD16A2GF_061_PET_500m_doy2012209000000_aid0001,PET_500m,aid0001,07/27/2012,1,42.9,42.9,"(42.9,42.9)",42.9,0,0,42.9,42.9,42.9,42.9,42.9
MOD16A2GF_061_PET_500m_doy2012217000000_aid0001,PET_500m,aid0001,08/04/2012,1,46.8,46.8,"(46.8,46.8)",46.8,0,0,46.8,46.8,46.8,46.8,46.8
MOD16A2GF_061_PET_500m_doy2012225000000_aid0001,PET_500m,aid0001,08/12/2012,1,36.9,36.9,"(36.9,36.9)",36.9,0,0,36.9,36.9,36.9,36.9,36.9
MOD16A2GF_061_PET_500m_doy2012233000000_aid0001,PET_500m,aid0001,08/20/2012,1,42,42,"(42.0,42.0)",42,0,0,42,42,42,42,42
MOD16A2GF_061_PET_500m_doy2012241000000_aid0001,PET_500m,aid0001,08/28/2012,1,41,41,"(41.0,41.0)",41,0,0,41,41,41,41,41
MOD16A2GF_061_PET_500m_doy2012249000000_aid0001,PET_500m,aid0001,09/05/2012,1,33.2,33.2,"(33.2,33.2)",33.2,0,0,33.2,33.2,33.2,33.2,33.2
MOD16A2GF_061_PET_500m_doy2012257000000_aid0001,PET_500m,aid0001,09/13/2012,1,32.3,32.3,"(32.3,32.3)",32.3,0,0,32.3,32.3,32.3,32.3,32.3
MOD16A2GF_061_PET_500m_doy2012265000000_aid0001,PET_500m,aid0001,09/21/2012,1,27.3,27.3,"(27.3,27.3)",27.3,0,0,27.3,27.3,27.3,27.3,27.3
MOD16A2GF_061_PET_500m_doy2012273000000_aid0001,PET_500m,aid0001,09/29/2012,1,22.3,22.3,"(22.3,22.3)",22.3,0,0,22.3,22.3,22.3,22.3,22.3
MOD16A2GF_061_PET_500m_doy2012281000000_aid0001,PET_500m,aid0001,10/07/2012,1,14.3,14.3,"(14.3,14.3)",14.3,0,0,14.3,14.3,14.3,14.3,14.3
MOD16A2GF_061_PET_500m_doy2012289000000_aid0001,PET_500m,aid0001,10/15/2012,1,17.5,17.5,"(17.5,17.5)",17.5,0,0,17.5,17.5,17.5,17.5,17.5
MOD16A2GF_061_PET_500m_doy2012297000000_aid0001,PET_500m,aid0001,10/23/2012,1,13.3,13.3,"(13.3,13.3)",13.3,0,0,13.3,13.3,13.3,13.3,13.3
MOD16A2GF_061_PET_500m_doy2012305000000_aid0001,PET_500m,aid0001,10/31/2012,1,11.1,11.1,"(11.1,11.1)",11.1,0,0,11.1,11.1,11.1,11.1,11.1
MOD16A2GF_061_PET_500m_doy2012313000000_aid0001,PET_500m,aid0001,11/08/2012,1,9.7,9.7,"(9.7,9.7)",9.7,0,0,9.7,9.7,9.7,9.7,9.7
MOD16A2GF_061_PET_500m_doy2012321000000_aid0001,PET_500m,aid0001,11/16/2012,1,9,9,"(9.0,9.0)",9,0,0,9,9,9,9,9
MOD16A2GF_061_PET_500m_doy2012329000000_aid0001,PET_500m,aid0001,11/24/2012,1,6.2,6.2,"(6.2,6.2)",6.2,0,0,6.2,6.2,6.2,6.2,6.2
MOD16A2GF_061_PET_500m_doy2012337000000_aid0001,PET_500m,aid0001,12/02/2012,1,5.2,5.2,"(5.2,5.2)",5.2,0,0,5.2,5.2,5.2,5.2,5.2
MOD16A2GF_061_PET_500m_doy2012345000000_aid0001,PET_500m,aid0001,12/10/2012,1,6.2,6.2,"(6.2,6.2)",6.2,0,0,6.2,6.2,6.2,6.2,6.2
MOD16A2GF_061_PET_500m_doy2012353000000_aid0001,PET_500m,aid0001,12/18/2012,1,5.7,5.7,"(5.7,5.7)",5.7,0,0,5.7,5.7,5.7,5.7,5.7
MOD16A2GF_061_PET_500m_doy2012361000000_aid0001,PET_500m,aid0001,12/26/2012,1,2.5,2.5,"(2.5,2.5)",2.5,0,0,2.5,2.5,2.5,2.5,2.5
MOD16A2GF_061_PET_500m_doy2013001000000_aid0001,PET_500m,aid0001,01/01/2013,1,4.2,4.2,"(4.2,4.2)",4.2,0,0,4.2,4.2,4.2,4.2,4.2
MOD16A2GF_061_PET_500m_doy2013009000000_aid0001,PET_500m,aid0001,01/09/2013,1,4.3,4.3,"(4.3,4.3)",4.3,0,0,4.3,4.3,4.3,4.3,4.3
MOD16A2GF_061_PET_500m_doy2013017000000_aid0001,PET_500m,aid0001,01/17/2013,1,7.9,7.9,"(7.9,7.9)",7.9,0,0,7.9,7.9,7.9,7.9,7.9
MOD16A2GF_061_PET_500m_doy2013025000000_aid0001,PET_500m,aid0001,01/25/2013,1,7.1,7.1,"(7.1,7.1)",7.1,0,0,7.1,7.1,7.1,7.1,7.1
MOD16A2GF_061_PET_500m_doy2013033000000_aid0001,PET_500m,aid0001,02/02/2013,1,7.1,7.1,"(7.1,7.1)",7.1,0,0,7.1,7.1,7.1,7.1,7.1
MOD16A2GF_061_PET_500m_doy2013041000000_aid0001,PET_500m,aid0001,02/10/2013,1,8.1,8.1,"(8.1,8.1)",8.1,0,0,8.1,8.1,8.1,8.1,8.1
MOD16A2GF_061_PET_500m_doy2013049000000_aid0001,PET_500m,aid0001,02/18/2013,1,9.1,9.1,"(9.1,9.1)",9.1,0,0,9.1,9.1,9.1,9.1,9.1
MOD16A2GF_061_PET_500m_doy2013057000000_aid0001,PET_500m,aid0001,02/26/2013,1,11.3,11.3,"(11.3,11.3)",11.3,0,0,11.3,11.3,11.3,11.3,11.3
MOD16A2GF_061_PET_500m_doy2013065000000_aid0001,PET_500m,aid0001,03/06/2013,1,11.3,11.3,"(11.3,11.3)",11.3,0,0,11.3,11.3,11.3,11.3,11.3
MOD16A2GF_061_PET_500m_doy2013073000000_aid0001,PET_500m,aid0001,03/14/2013,1,11.3,11.3,"(11.3,11.3)",11.3,0,0,11.3,11.3,11.3,11.3,11.3
MOD16A2GF_061_PET_500m_doy2013081000000_aid0001,PET_500m,aid0001,03/22/2013,1,17.1,17.1,"(17.1,17.1)",17.1,0,0,17.1,17.1,17.1,17.1,17.1
MOD16A2GF_061_PET_500m_doy2013089000000_aid0001,PET_500m,aid0001,03/30/2013,1,25.9,25.9,"(25.9,25.9)",25.9,0,0,25.9,25.9,25.9,25.9,25.9
MOD16A2GF_061_PET_500m_doy2013097000000_aid0001,PET_500m,aid0001,04/07/2013,1,29.1,29.1,"(29.1,29.1)",29.1,0,0,29.1,29.1,29.1,29.1,29.1
MOD16A2GF_061_PET_500m_doy2013105000000_aid0001,PET_500m,aid0001,04/15/2013,1,31.9,31.9,"(31.9,31.9)",31.9,0,0,31.9,31.9,31.9,31.9,31.9
MOD16A2GF_061_PET_500m_doy2013113000000_aid0001,PET_500m,aid0001,04/23/2013,1,38.8,38.8,"(38.8,38.8)",38.8,0,0,38.8,38.8,38.8,38.8,38.8
MOD16A2GF_061_PET_500m_doy2013121000000_aid0001,PET_500m,aid0001,05/01/2013,1,43.7,43.7,"(43.7,43.7)",43.7,0,0,43.7,43.7,43.7,43.7,43.7
MOD16A2GF_061_PET_500m_doy2013129000000_aid0001,PET_500m,aid0001,05/09/2013,1,37.6,37.6,"(37.6,37.6)",37.6,0,0,37.6,37.6,37.6,37.6,37.6
MOD16A2GF_061_PET_500m_doy2013137000000_aid0001,PET_500m,aid0001,05/17/2013,1,37.6,37.6,"(37.6,37.6)",37.6,0,0,37.6,37.6,37.6,37.6,37.6
MOD16A2GF_061_PET_500m_doy2013145000000_aid0001,PET_500m,aid0001,05/25/2013,1,44,44,"(44.0,44.0)",44,0,0,44,44,44,44,44
MOD16A2GF_061_PET_500m_doy2013153000000_aid0001,PET_500m,aid0001,06/02/2013,1,45.4,45.4,"(45.4,45.4)",45.4,0,0,45.4,45.4,45.4,45.4,45.4
MOD16A2GF_061_PET_500m_doy2013161000000_aid0001,PET_500m,aid0001,06/10/2013,1,41.7,41.7,"(41.7,41.7)",41.7,0,0,41.7,41.7,41.7,41.7,41.7
MOD16A2GF_061_PET_500m_doy2013169000000_aid0001,PET_500m,aid0001,06/18/2013,1,50.5,50.5,"(50.5,50.5)",50.5,0,0,50.5,50.5,50.5,50.5,50.5
MOD16A2GF_061_PET_500m_doy2013177000000_aid0001,PET_500m,aid0001,06/26/2013,1,41.4,41.4,"(41.4,41.4)",41.4,0,0,41.4,41.4,41.4,41.4,41.4
MOD16A2GF_061_PET_500m_doy2013185000000_aid0001,PET_500m,aid0001,07/04/2013,1,51.4,51.4,"(51.4,51.4)",51.4,0,0,51.4,51.4,51.4,51.4,51.4
MOD16A2GF_061_PET_500m_doy2013193000000_aid0001,PET_500m,aid0001,07/12/2013,1,56.1,56.1,"(56.1,56.1)",56.1,0,0,56.1,56.1,56.1,56.1,56.1
MOD16A2GF_061_PET_500m_doy2013201000000_aid0001,PET_500m,aid0001,07/20/2013,1,43.5,43.5,"(43.5,43.5)",43.5,0,0,43.5,43.5,43.5,43.5,43.5
MOD16A2GF_061_PET_500m_doy2013209000000_aid0001,PET_500m,aid0001,07/28/2013,1,45.7,45.7,"(45.7,45.7)",45.7,0,0,45.7,45.7,45.7,45.7,45.7
MOD16A2GF_061_PET_500m_doy2013217000000_aid0001,PET_500m,aid0001,08/05/2013,1,43,43,"(43.0,43.0)",43,0,0,43,43,43,43,43
MOD16A2GF_061_PET_500m_doy2013225000000_aid0001,PET_500m,aid0001,08/13/2013,1,38.8,38.8,"(38.8,38.8)",38.8,0,0,38.8,38.8,38.8,38.8,38.8
MOD16A2GF_061_PET_500m_doy2013233000000_aid0001,PET_500m,aid0001,08/21/2013,1,40.5,40.5,"(40.5,40.5)",40.5,0,0,40.5,40.5,40.5,40.5,40.5
MOD16A2GF_061_PET_500m_doy2013241000000_aid0001,PET_500m,aid0001,08/29/2013,1,29.8,29.8,"(29.8,29.8)",29.8,0,0,29.8,29.8,29.8,29.8,29.8
MOD16A2GF_061_PET_500m_doy2013249000000_aid0001,PET_500m,aid0001,09/06/2013,1,32.6,32.6,"(32.6,32.6)",32.6,0,0,32.6,32.6,32.6,32.6,32.6
MOD16A2GF_061_PET_500m_doy2013257000000_aid0001,PET_500m,aid0001,09/14/2013,1,32.4,32.4,"(32.4,32.4)",32.4,0,0,32.4,32.4,32.4,32.4,32.4
MOD16A2GF_061_PET_500m_doy2013265000000_aid0001,PET_500m,aid0001,09/22/2013,1,28.7,28.7,"(28.7,28.7)",28.7,0,0,28.7,28.7,28.7,28.7,28.7
MOD16A2GF_061_PET_500m_doy2013273000000_aid0001,PET_500m,aid0001,09/30/2013,1,24.7,24.7,"(24.7,24.7)",24.7,0,0,24.7,24.7,24.7,24.7,24.7
MOD16A2GF_061_PET_500m_doy2013281000000_aid0001,PET_500m,aid0001,10/08/2013,1,20.7,20.7,"(20.7,20.7)",20.7,0,0,20.7,20.7,20.7,20.7,20.7
MOD16A2GF_061_PET_500m_doy2013289000000_aid0001,PET_500m,aid0001,10/16/2013,1,16.5,16.5,"(16.5,16.5)",16.5,0,0,16.5,16.5,16.5,16.5,16.5
MOD16A2GF_061_PET_500m_doy2013297000000_aid0001,PET_500m,aid0001,10/24/2013,1,14.1,14.1,"(14.1,14.1)",14.1,0,0,14.1,14.1,14.1,14.1,14.1
MOD16A2GF_061_PET_500m_doy2013305000000_aid0001,PET_500m,aid0001,11/01/2013,1,12.8,12.8,"(12.8,12.8)",12.8,0,0,12.8,12.8,12.8,12.8,12.8
MOD16A2GF_061_PET_500m_doy2013313000000_aid0001,PET_500m,aid0001,11/09/2013,1,11.3,11.3,"(11.3,11.3)",11.3,0,0,11.3,11.3,11.3,11.3,11.3
MOD16A2GF_061_PET_500m_doy2013321000000_aid0001,PET_500m,aid0001,11/17/2013,1,10.3,10.3,"(10.3,10.3)",10.3,0,0,10.3,10.3,10.3,10.3,10.3
MOD16A2GF_061_PET_500m_doy2013329000000_aid0001,PET_500m,aid0001,11/25/2013,1,6.2,6.2,"(6.2,6.2)",6.2,0,0,6.2,6.2,6.2,6.2,6.2
MOD16A2GF_061_PET_500m_doy2013337000000_aid0001,PET_500m,aid0001,12/03/2013,1,4.4,4.4,"(4.4,4.4)",4.4,0,0,4.4,4.4,4.4,4.4,4.4
MOD16A2GF_061_PET_500m_doy2013345000000_aid0001,PET_500m,aid0001,12/11/2013,1,3.7,3.7,"(3.7,3.7)",3.7,0,0,3.7,3.7,3.7,3.7,3.7
MOD16A2GF_061_PET_500m_doy2013353000000_aid0001,PET_500m,aid0001,12/19/2013,1,4.2,4.2,"(4.2,4.2)",4.2,0,0,4.2,4.2,4.2,4.2,4.2
MOD16A2GF_061_PET_500m_doy2013361000000_aid0001,PET_500m,aid0001,12/27/2013,1,2.9,2.9,"(2.9,2.9)",2.9,0,0,2.9,2.9,2.9,2.9,2.9
MOD16A2GF_061_PET_500m_doy2014001000000_aid0001,PET_500m,aid0001,01/01/2014,1,4,4,"(4.0,4.0)",4,0,0,4,4,4,4,4
MOD16A2GF_061_PET_500m_doy2014009000000_aid0001,PET_500m,aid0001,01/09/2014,1,4.3,4.3,"(4.3,4.3)",4.3,0,0,4.3,4.3,4.3,4.3,4.3
MOD16A2GF_061_PET_500m_doy2014017000000_aid0001,PET_500m,aid0001,01/17/2014,1,5.2,5.2,"(5.2,5.2)",5.2,0,0,5.2,5.2,5.2,5.2,5.2
MOD16A2GF_061_PET_500m_doy2014025000000_aid0001,PET_500m,aid0001,01/25/2014,1,6.8,6.8,"(6.8,6.8)",6.8,0,0,6.8,6.8,6.8,6.8,6.8
MOD16A2GF_061_PET_500m_doy2014033000000_aid0001,PET_500m,aid0001,02/02/2014,1,5.9,5.9,"(5.9,5.9)",5.9,0,0,5.9,5.9,5.9,5.9,5.9
MOD16A2GF_061_PET_500m_doy2014041000000_aid0001,PET_500m,aid0001,02/10/2014,1,5.3,5.3,"(5.3,5.3)",5.3,0,0,5.3,5.3,5.3,5.3,5.3
MOD16A2GF_061_PET_500m_doy2014049000000_aid0001,PET_500m,aid0001,02/18/2014,1,7,7,"(7.0,7.0)",7,0,0,7,7,7,7,7
MOD16A2GF_061_PET_500m_doy2014057000000_aid0001,PET_500m,aid0001,02/26/2014,1,9.5,9.5,"(9.5,9.5)",9.5,0,0,9.5,9.5,9.5,9.5,9.5
MOD16A2GF_061_PET_500m_doy2014065000000_aid0001,PET_500m,aid0001,03/06/2014,1,10.5,10.5,"(10.5,10.5)",10.5,0,0,10.5,10.5,10.5,10.5,10.5
MOD16A2GF_061_PET_500m_doy2014073000000_aid0001,PET_500m,aid0001,03/14/2014,1,17.9,17.9,"(17.9,17.9)",17.9,0,0,17.9,17.9,17.9,17.9,17.9
MOD16A2GF_061_PET_500m_doy2014081000000_aid0001,PET_500m,aid0001,03/22/2014,1,15.9,15.9,"(15.9,15.9)",15.9,0,0,15.9,15.9,15.9,15.9,15.9
MOD16A2GF_061_PET_500m_doy2014089000000_aid0001,PET_500m,aid0001,03/30/2014,1,21.6,21.6,"(21.6,21.6)",21.6,0,0,21.6,21.6,21.6,21.6,21.6
MOD16A2GF_061_PET_500m_doy2014097000000_aid0001,PET_500m,aid0001,04/07/2014,1,26.9,26.9,"(26.9,26.9)",26.9,0,0,26.9,26.9,26.9,26.9,26.9
MOD16A2GF_061_PET_500m_doy2014105000000_aid0001,PET_500m,aid0001,04/15/2014,1,29.5,29.5,"(29.5,29.5)",29.5,0,0,29.5,29.5,29.5,29.5,29.5
MOD16A2GF_061_PET_500m_doy2014113000000_aid0001,PET_500m,aid0001,04/23/2014,1,25.3,25.3,"(25.3,25.3)",25.3,0,0,25.3,25.3,25.3,25.3,25.3
MOD16A2GF_061_PET_500m_doy2014121000000_aid0001,PET_500m,aid0001,05/01/2014,1,37.4,37.4,"(37.4,37.4)",37.4,0,0,37.4,37.4,37.4,37.4,37.4
MOD16A2GF_061_PET_500m_doy2014129000000_aid0001,PET_500m,aid0001,05/09/2014,1,36.3,36.3,"(36.3,36.3)",36.3,0,0,36.3,36.3,36.3,36.3,36.3
MOD16A2GF_061_PET_500m_doy2014137000000_aid0001,PET_500m,aid0001,05/17/2014,1,40.9,40.9,"(40.9,40.9)",40.9,0,0,40.9,40.9,40.9,40.9,40.9
MOD16A2GF_061_PET_500m_doy2014145000000_aid0001,PET_500m,aid0001,05/25/2014,1,37.3,37.3,"(37.3,37.3)",37.3,0,0,37.3,37.3,37.3,37.3,37.3
MOD16A2GF_061_PET_500m_doy2014153000000_aid0001,PET_500m,aid0001,06/02/2014,1,47.9,47.9,"(47.9,47.9)",47.9,0,0,47.9,47.9,47.9,47.9,47.9
MOD16A2GF_061_PET_500m_doy2014161000000_aid0001,PET_500m,aid0001,06/10/2014,1,44.5,44.5,"(44.5,44.5)",44.5,0,0,44.5,44.5,44.5,44.5,44.5
MOD16A2GF_061_PET_500m_doy2014169000000_aid0001,PET_500m,aid0001,06/18/2014,1,53,53,"(53.0,53.0)",53,0,0,53,53,53,53,53
MOD16A2GF_061_PET_500m_doy2014177000000_aid0001,PET_500m,aid0001,06/26/2014,1,54,54,"(54.0,54.0)",54,0,0,54,54,54,54,54
MOD16A2GF_061_PET_500m_doy2014185000000_aid0001,PET_500m,aid0001,07/04/2014,1,52.1,52.1,"(52.1,52.1)",52.1,0,0,52.1,52.1,52.1,52.1,52.1
MOD16A2GF_061_PET_500m_doy2014193000000_aid0001,PET_500m,aid0001,07/12/2014,1,45.1,45.1,"(45.1,45.1)",45.1,0,0,45.1,45.1,45.1,45.1,45.1
MOD16A2GF_061_PET_500m_doy2014201000000_aid0001,PET_500m,aid0001,07/20/2014,1,46.6,46.6,"(46.6,46.6)",46.6,0,0,46.6,46.6,46.6,46.6,46.6
MOD16A2GF_061_PET_500m_doy2014209000000_aid0001,PET_500m,aid0001,07/28/2014,1,40.1,40.1,"(40.1,40.1)",40.1,0,0,40.1,40.1,40.1,40.1,40.1
MOD16A2GF_061_PET_500m_doy2014217000000_aid0001,PET_500m,aid0001,08/05/2014,1,45.9,45.9,"(45.9,45.9)",45.9,0,0,45.9,45.9,45.9,45.9,45.9
MOD16A2GF_061_PET_500m_doy2014225000000_aid0001,PET_500m,aid0001,08/13/2014,1,40.4,40.4,"(40.4,40.4)",40.4,0,0,40.4,40.4,40.4,40.4,40.4
MOD16A2GF_061_PET_500m_doy2014233000000_aid0001,PET_500m,aid0001,08/21/2014,1,43.6,43.6,"(43.6,43.6)",43.6,0,0,43.6,43.6,43.6,43.6,43.6
MOD16A2GF_061_PET_500m_doy2014241000000_aid0001,PET_500m,aid0001,08/29/2014,1,42.7,42.7,"(42.7,42.7)",42.7,0,0,42.7,42.7,42.7,42.7,42.7
MOD16A2GF_061_PET_500m_doy2014249000000_aid0001,PET_500m,aid0001,09/06/2014,1,35,35,"(35.0,35.0)",35,0,0,35,35,35,35,35
MOD16A2GF_061_PET_500m_doy2014257000000_aid0001,PET_500m,aid0001,09/14/2014,1,29.6,29.6,"(29.6,29.6)",29.6,0,0,29.6,29.6,29.6,29.6,29.6
MOD16A2GF_061_PET_500m_doy2014265000000_aid0001,PET_500m,aid0001,09/22/2014,1,28.8,28.8,"(28.8,28.8)",28.8,0,0,28.8,28.8,28.8,28.8,28.8
MOD16A2GF_061_PET_500m_doy2014273000000_aid0001,PET_500m,aid0001,09/30/2014,1,19.7,19.7,"(19.7,19.7)",19.7,0,0,19.7,19.7,19.7,19.7,19.7
MOD16A2GF_061_PET_500m_doy2014281000000_aid0001,PET_500m,aid0001,10/08/2014,1,20.6,20.6,"(20.6,20.6)",20.6,0,0,20.6,20.6,20.6,20.6,20.6
MOD16A2GF_061_PET_500m_doy2014289000000_aid0001,PET_500m,aid0001,10/16/2014,1,12,12,"(12.0,12.0)",12,0,0,12,12,12,12,12
MOD16A2GF_061_PET_500m_doy2014297000000_aid0001,PET_500m,aid0001,10/24/2014,1,12.6,12.6,"(12.6,12.6)",12.6,0,0,12.6,12.6,12.6,12.6,12.6
